"season","round","hTeam","aTeam","hScore","aScore","hOdd","dOdd","aOdd","hProb","dProb","aProb"
"2012-2013","24","OGC Nice","FC Lorient",1,1,2.1,3.25,3.51,0.4455445544554455,0.2878903274942879,0.26656511805026656
"2012-2013","24","ESTAC Troyes","FC Sochaux",0,0,1.96,3.3,3.95,0.478436410350523,0.28416223160212883,0.23740135804734808
"2012-2013","24","Valenciennes FC","Stade Brest",2,1,1.61,3.75,5.6,0.582467721580429,0.2500728084651975,0.16745946995437336
"2012-2013","24","AS Nancy","Stade Reims",1,2,1.91,3.26,4.2,0.49003958397457464,0.28710908140841646,0.22285133461700893
"2012-2013","24","AC Ajaccio","Girondins Bordeaux",1,0,3.1,3.06,2.4,0.3025957972805933,0.30655129789864033,0.3908529048207664
"2012-2013","24","Évian Thonon Gaillard","Olympique Marseille",1,1,3.5,3.2,2.11,0.2664877451947745,0.29147097130678457,0.4420412834984411
"2012-2013","24","Stade Rennes","Toulouse FC",2,0,2.05,3.2,3.75,0.4571863987046386,0.2928850366701591,0.2499285646252024
"2012-2013","24","Olympique Lyon","Lille OSC",1,3,2.05,3.2,3.75,0.4571863987046386,0.2928850366701591,0.2499285646252024
"2012-2013","25","Lille OSC","Stade Rennes",2,0,1.83,3.4,4.5,0.5141647343482205,0.27674160701683637,0.209093658634943
"2012-2013","25","Olympique Marseille","Valenciennes FC",1,0,1.57,3.75,6.01,0.5952742553624206,0.24922148824506676,0.15550425639251256
"2012-2013","25","Stade Brest","AC Ajaccio",1,1,2.51,3.1,2.88,0.3729666051182649,0.30198263833769184,0.3250507565440433
"2012-2013","25","SC Bastia","OGC Nice",0,1,2.6,3.1,2.83,0.36265553304948117,0.3041627051382746,0.33318176181224424
"2012-2013","25","Toulouse FC","ESTAC Troyes",2,2,1.7,3.5,5.01,0.5479345040934942,0.26613961627398286,0.18592587963252297
"2012-2013","25","FC Lorient","Évian Thonon Gaillard",2,1,1.85,3.4,4.3,0.5064957561060107,0.2755932790576824,0.21791096483630698
"2012-2013","25","Montpellier HSC","AS Nancy",1,0,1.51,3.9,6.6,0.6188243779300396,0.23959610530111794,0.1415795167688424
"2012-2013","25","Girondins Bordeaux","Olympique Lyon",0,4,2.3,3.05,3.21,0.40475845959856954,0.30522769084482293,0.2900138495566074
"2012-2013","25","Stade Reims","AS St. Etienne",1,1,4,3.25,1.96,0.2341051084160235,0.2881293642043366,0.4777655273796398
"2012-2013","25","FC Sochaux","Paris St. Germain",3,2,7.51,4.2,1.45,0.12551137124779738,0.22442628525499006,0.6500623434972126
"2012-2013","26","OGC Nice","Stade Reims",2,0,1.67,3.5,5.5,0.5615519253208868,0.26794049008168025,0.1705075845974329
"2012-2013","26","Stade Rennes","FC Sochaux",2,2,1.63,3.6,5.76,0.5761152230446089,0.2608521704340868,0.16303260652130427
"2012-2013","26","Valenciennes FC","Toulouse FC",0,0,2.46,3.06,3,0.38110895232401737,0.3063817067702885,0.3125093409056942
"2012-2013","26","AC Ajaccio","Lille OSC",1,3,3.66,3.25,2.05,0.2556551102242858,0.2879069856679649,0.45643790410774926
"2012-2013","26","Évian Thonon Gaillard","Montpellier HSC",0,1,2.89,3.06,2.51,0.32301422749696146,0.30506899263601917,0.3719167798670194
"2012-2013","26","ESTAC Troyes","SC Bastia",0,0,2.01,3.26,3.8,0.46608925978042487,0.28737405280940304,0.24653668741017207
"2012-2013","26","AS Nancy","AS St. Etienne",0,3,3.75,3.2,2.05,0.2499285646252024,0.2928850366701591,0.4571863987046386
"2012-2013","26","Olympique Lyon","FC Lorient",3,1,1.71,3.56,5,0.548745899819962,0.263583002441611,0.18767109773842702
"2012-2013","26","Girondins Bordeaux","Stade Brest",0,2,1.44,4,8.5,0.6538461538461539,0.2353846153846154,0.11076923076923077
"2012-2013","26","Paris St. Germain","Olympique Marseille",2,0,1.53,3.81,6.5,0.6108886931940117,0.24531750671570549,0.14379380009028275
"2012-2013","27","Montpellier HSC","Stade Rennes",2,0,2,3.25,3.85,0.4684136640149743,0.28825456247075343,0.24333177351427235
"2012-2013","27","Stade Reims","Paris St. Germain",1,0,7,4.01,1.46,0.13262324270692225,0.23151189499961491,0.6358648622934628
"2012-2013","27","FC Sochaux","AS Nancy",1,2,1.95,3.3,4,0.4811372334609076,0.2843083652268999,0.23455440131219243
"2012-2013","27","Toulouse FC","Évian Thonon Gaillard",0,0,1.8,3.4,4.61,0.5208693340422704,0.27575435331649606,0.20337631264123351
"2012-2013","27","SC Bastia","AC Ajaccio",1,0,2.24,3.2,3.3,0.42038216560509556,0.2942675159235669,0.2853503184713376
"2012-2013","27","AS St. Etienne","OGC Nice",4,0,1.71,3.45,5.23,0.5486631211173041,0.27194606872770727,0.17939081015498853
"2012-2013","27","FC Lorient","Valenciennes FC",1,1,1.8,3.5,4.5,0.5223880597014926,0.26865671641791045,0.208955223880597
"2012-2013","27","Stade Brest","Olympique Lyon",1,1,4.5,3.4,1.83,0.20909365863494306,0.2767416070168364,0.5141647343482206
"2012-2013","27","Olympique Marseille","ESTAC Troyes",2,1,1.45,4.15,7.51,0.6483093596264055,0.226517728062238,0.12517291231135658
"2012-2013","27","Lille OSC","Girondins Bordeaux",2,1,1.85,3.3,4.5,0.5071721311475409,0.28432377049180324,0.2085040983606557
"2012-2013","28","Stade Rennes","AS St. Etienne",2,2,2.74,3.14,2.61,0.3421821764980961,0.2985920903199947,0.35922573318190937
"2012-2013","28","Paris St. Germain","AS Nancy",2,1,1.2,6.5,13.01,0.783176046750697,0.14458634709243637,0.07223760615686674
"2012-2013","28","Valenciennes FC","Lille OSC",1,3,3.36,3.25,2.2,0.28081061974707405,0.2903149791846673,0.4288744010682585
"2012-2013","28","Stade Brest","Toulouse FC",0,1,3.15,3.1,2.36,0.2984295329390169,0.3032429125025495,0.39832755455843366
"2012-2013","28","Évian Thonon Gaillard","FC Sochaux",5,1,2.21,3.2,3.33,0.42475674943098696,0.29334763007577536,0.2818956204932376
"2012-2013","28","ESTAC Troyes","Stade Reims",4,2,2.2,3.15,3.5,0.42974079126875847,0.3001364256480218,0.2701227830832196
"2012-2013","28","AC Ajaccio","FC Lorient",1,0,2.43,3.11,2.95,0.38386547449195196,0.2999334736384062,0.3162010518696418
"2012-2013","28","OGC Nice","Montpellier HSC",2,0,2.5,3.1,2.88,0.3739006616969595,0.30153279169109637,0.324566546611944
"2012-2013","28","Girondins Bordeaux","SC Bastia",1,0,1.53,3.7,7,0.6127132076364411,0.25336519126587964,0.13392160109767925
"2012-2013","28","Olympique Lyon","Olympique Marseille",0,0,2.15,3.2,3.4,0.43398484244116475,0.29158356601515756,0.2744315915436777
"2012-2013","29","Olympique Marseille","AC Ajaccio",0,0,1.45,4,7.8,0.6458290209066446,0.23411302007865867,0.12005795901469676
"2012-2013","29","SC Bastia","Olympique Lyon",4,1,3.8,3.25,2,0.24574669187145556,0.28733459357277885,0.4669187145557656
"2012-2013","29","Montpellier HSC","ESTAC Troyes",1,1,1.56,3.75,6.4,0.6025003765627354,0.2506401566500979,0.14685946678716677
"2012-2013","29","Stade Reims","Stade Rennes",1,0,2.8,3.06,2.6,0.33422954125357085,0.3058309527810452,0.35993950596538393
"2012-2013","29","Lille OSC","Évian Thonon Gaillard",1,2,1.45,4.01,7.5,0.6431160388756428,0.23254819360839954,0.12433576751595761
"2012-2013","29","FC Sochaux","Valenciennes FC",1,1,2.26,3.1,3.31,0.41462606474971314,0.3022757762368876,0.2830981590133993
"2012-2013","29","FC Lorient","Stade Brest",4,0,1.64,3.6,5.5,0.5702108052067734,0.25976270014975233,0.17002649464347425
"2012-2013","29","AS Nancy","OGC Nice",1,0,2.67,3.01,2.73,0.34903220051734907,0.3096066363393096,0.3413611631433413
"2012-2013","29","Toulouse FC","Girondins Bordeaux",0,0,2.26,3,3.5,0.4168320762207226,0.314013497419611,0.2691544263596666
"2012-2013","29","AS St. Etienne","Paris St. Germain",2,2,2.8,3.2,2.56,0.3368421052631579,0.29473684210526313,0.3684210526315789
"2012-2013","30","Paris St. Germain","Montpellier HSC",1,0,1.59,3.75,6,0.5920663114268797,0.25103611604499704,0.1568975725281231
"2012-2013","30","ESTAC Troyes","AS St. Etienne",2,2,3.85,3.43,1.95,0.24409247668923229,0.273981351385873,0.4819261719248946
"2012-2013","30","Évian Thonon Gaillard","Stade Reims",2,2,2,3.2,4.01,0.47086452370468224,0.29429032731542637,0.2348451489798914
"2012-2013","30","AC Ajaccio","Toulouse FC",2,3,2.8,3,2.74,0.3383830067511938,0.31582413963444755,0.34579285361435863
"2012-2013","30","Girondins Bordeaux","FC Lorient",1,1,1.87,3.26,4.48,0.5022525155956614,0.28810190311775674,0.20964558128658192
"2012-2013","30","Stade Rennes","AS Nancy",0,2,1.73,3.5,5,0.5433938829374321,0.2685918335662164,0.18801428349635152
"2012-2013","30","Valenciennes FC","SC Bastia",3,4,1.95,3.3,4.2,0.48657187993680884,0.287519747235387,0.22590837282780407
"2012-2013","30","OGC Nice","Olympique Marseille",0,1,2.95,3.01,2.53,0.3178564422350501,0.3115204334197335,0.37062312434521655
"2012-2013","30","Stade Brest","Lille OSC",1,2,5,3.5,1.71,0.18682690806929922,0.2668955829561417,0.5462775089745591
"2012-2013","30","Olympique Lyon","FC Sochaux",1,2,1.51,4.05,6.4,0.6215901869326971,0.23175337833786977,0.1466564347294332
"2012-2013","31","Olympique Marseille","Girondins Bordeaux",1,0,1.92,3.2,4.4,0.49107142857142866,0.29464285714285715,0.2142857142857143
"2012-2013","31","Stade Rennes","Paris St. Germain",0,2,3.3,3.2,2.25,0.2858844550327576,0.2948183442525313,0.41929720071471116
"2012-2013","31","Toulouse FC","OGC Nice",3,4,2.05,3.16,3.8,0.45699497640432335,0.2964682600091338,0.24653676358654283
"2012-2013","31","AS Nancy","ESTAC Troyes",1,0,2.05,3.2,3.76,0.457490494296578,0.29307984790874525,0.2494296577946768
"2012-2013","31","SC Bastia","Stade Brest",4,0,1.75,3.5,4.76,0.5354330708661417,0.26771653543307083,0.1968503937007874
"2012-2013","31","Montpellier HSC","Valenciennes FC",3,1,1.58,3.7,6.41,0.597544015237788,0.25516744434478517,0.1472885404174267
"2012-2013","31","FC Sochaux","AC Ajaccio",0,0,2.1,3.2,3.61,0.4468340231307778,0.29323482767957293,0.25993114918964916
"2012-2013","31","AS St. Etienne","Évian Thonon Gaillard",1,0,1.5,4,7.01,0.62933453035574,0.23600044888340252,0.13466502076085737
"2012-2013","31","Stade Reims","Olympique Lyon",1,0,3.57,3.2,2.15,0.2648241883023153,0.2954444850747705,0.4397313266229142
"2012-2013","31","Lille OSC","FC Lorient",5,0,1.63,3.65,5.7,0.5771871662204714,0.25775755642174475,0.1650552773577839
"2012-2013","32","Valenciennes FC","AS St. Etienne",0,0,3.75,3.26,2.01,0.24900532393948724,0.2864325045316188,0.4645621715288942
"2012-2013","32","ESTAC Troyes","Paris St. Germain",0,1,5.5,3.65,1.65,0.1712275215011728,0.2580140734949179,0.5707584050039094
"2012-2013","32","FC Lorient","SC Bastia",4,1,1.87,3.4,4.2,0.5011933174224342,0.2756563245823389,0.2231503579952267
"2012-2013","32","Stade Brest","Stade Reims",0,2,2.5,3.09,2.9,0.37437332887700536,0.3028910427807487,0.322735628342246
"2012-2013","32","Girondins Bordeaux","Montpellier HSC",4,2,2.29,3.1,3.26,0.4096407030287308,0.30260555159219144,0.2877537453790778
"2012-2013","32","AC Ajaccio","AS Nancy",1,1,2.26,3.11,3.35,0.4164384985270664,0.30262090246661416,0.28094059900631935
"2012-2013","32","Évian Thonon Gaillard","Stade Rennes",4,2,2.35,3.15,3.1,0.39934567017687356,0.29792454759227077,0.3027297822308558
"2012-2013","32","OGC Nice","FC Sochaux",3,0,1.84,3.31,4.5,0.5089628024903128,0.2829279627136482,0.208109234796039
"2012-2013","32","Olympique Lyon","Toulouse FC",3,1,1.91,3.25,4.2,0.4896070589501247,0.2877383023368425,0.22265463871303287
"2012-2013","32","Lille OSC","Olympique Marseille",0,0,1.95,3.3,3.95,0.4797129450731438,0.283466740270494,0.23682031465636205
"2012-2013","33","Montpellier HSC","Olympique Lyon",1,2,2.28,3.2,3.2,0.4123711340206186,0.29381443298969073,0.29381443298969073
"2012-2013","33","Olympique Marseille","Stade Brest",1,0,1.36,4.38,10,0.691322794080509,0.21465730592454166,0.09401989999494924
"2012-2013","33","SC Bastia","Lille OSC",1,2,3.76,3.4,1.95,0.24788753458461077,0.2741344500112166,0.4779780154041726
"2012-2013","33","Toulouse FC","FC Lorient",0,1,1.86,3.36,4.25,0.5022050600324955,0.27800637251798865,0.21978856744951572
"2012-2013","33","Stade Reims","Valenciennes FC",0,1,2.2,3.1,3.5,0.4276704769412692,0.303508080409933,0.26882144264879776
"2012-2013","33","FC Sochaux","Girondins Bordeaux",2,2,2.74,3.01,2.72,0.34274136155462714,0.31199711982049116,0.3452615186248817
"2012-2013","33","AS Nancy","Évian Thonon Gaillard",3,1,2.24,3.15,3.4,0.4219525648097076,0.30005515719801434,0.277992277992278
"2012-2013","33","Paris St. Germain","OGC Nice",3,0,1.37,4.5,8.63,0.6834368417069818,0.20806854958634777,0.10849460870667034
"2012-2013","33","Stade Rennes","ESTAC Troyes",1,2,1.88,3.4,4.2,0.4998599831979837,0.27639316718006157,0.2237468496219546
"2012-2013","33","AS St. Etienne","AC Ajaccio",4,2,1.45,4.08,7.51,0.6457995670895308,0.22951210104897538,0.12468833186149396
"2012-2013","34","Lille OSC","FC Sochaux",3,3,1.36,4.51,9,0.6883908038179486,0.20758569693845016,0.10402349924360113
"2012-2013","34","FC Lorient","Olympique Marseille",0,1,2.64,3.14,2.71,0.355248106740588,0.29867993687743705,0.346071956381975
"2012-2013","34","Valenciennes FC","AS Nancy",0,0,2.3,3.15,3.2,0.4083451488758356,0.2981567753696577,0.2934980757545068
"2012-2013","34","Stade Brest","Stade Rennes",0,2,2.75,3.05,2.65,0.3402083552562349,0.3067452383457856,0.35304640639797963
"2012-2013","34","AC Ajaccio","Montpellier HSC",2,1,2.6,3.15,2.8,0.3631123919308357,0.29971181556195964,0.33717579250720464
"2012-2013","34","SC Bastia","Toulouse FC",0,0,2.55,3.15,2.8,0.36761487964989065,0.2975929978118162,0.3347921225382932
"2012-2013","34","Girondins Bordeaux","Stade Reims",0,0,1.72,3.5,5,0.5448318804483189,0.26774595267745954,0.1874221668742217
"2012-2013","34","Olympique Lyon","AS St. Etienne",1,1,2.5,3.15,2.8,0.37223042836041365,0.29542097488921715,0.3323485967503693
"2012-2013","34","OGC Nice","ESTAC Troyes",3,1,1.85,3.4,4.36,0.5080191912268677,0.2764222069910898,0.2155586017820425
"2012-2013","34","Évian Thonon Gaillard","Paris St. Germain",0,1,6,3.9,1.57,0.15722979739619442,0.2418919959941453,0.6008782066096602
"2012-2013","35","AS St. Etienne","Girondins Bordeaux",0,0,1.52,3.91,6.5,0.6162975105605968,0.2395836869698484,0.14411880246955494
"2012-2013","35","Olympique Marseille","SC Bastia",2,1,1.61,3.76,5.9,0.5878643015004,0.251718490802033,0.16041720769756682
"2012-2013","35","Montpellier HSC","Stade Brest",2,1,1.49,4,7.01,0.6308935333412832,0.23500784116962797,0.13409862548908874
"2012-2013","35","Toulouse FC","Lille OSC",4,2,3.75,3.31,2.01,0.25008739582980927,0.28333164180114345,0.4665809623690473
"2012-2013","35","Stade Reims","AC Ajaccio",1,1,2.3,2.91,3.5,0.40857670089858794,0.3229300385109114,0.2684932605905006
"2012-2013","35","ESTAC Troyes","Évian Thonon Gaillard",1,0,2.25,3.27,3.1,0.414270826947833,0.2850487341384172,0.30068043891374974
"2012-2013","35","FC Sochaux","FC Lorient",1,0,1.95,3.3,3.91,0.4785535465924896,0.2827816411682893,0.23866481223922115
"2012-2013","35","Stade Rennes","OGC Nice",0,3,2.63,3.06,2.75,0.3551337185011374,0.3052293070777749,0.33963697442108776
"2012-2013","35","AS Nancy","Olympique Lyon",0,3,2.67,3.11,2.7,0.35119637636607737,0.3015094292274684,0.34729419440645426
"2012-2013","35","Paris St. Germain","Valenciennes FC",1,1,1.21,6.2,13,0.7762539486863396,0.1514947222436243,0.07225132907003622
"2012-2013","36","Lille OSC","Stade Reims",3,0,1.35,4.51,9.01,0.6900509619254472,0.20655627463400306,0.10339276344054982
"2012-2013","36","Olympique Marseille","Toulouse FC",2,1,1.8,3.25,4.8,0.518444666001994,0.28713858424725824,0.19441674975074777
"2012-2013","36","Valenciennes FC","Stade Rennes",4,1,2.02,3.25,3.8,0.46444285660561846,0.2886690985671844,0.24688804482719717
"2012-2013","36","Stade Brest","FC Sochaux",0,2,2.69,3.1,2.66,0.34734039864534716,0.30140182979225283,0.3512577715623999
"2012-2013","36","Girondins Bordeaux","AS Nancy",3,2,2.1,3.2,3.6,0.44651162790697674,0.2930232558139535,0.26046511627906976
"2012-2013","36","AC Ajaccio","ESTAC Troyes",0,1,2.1,3.2,3.51,0.443549342494965,0.2910792560123208,0.26537140149271415
"2012-2013","36","SC Bastia","Montpellier HSC",3,1,2.3,3.21,3.02,0.4035349162476273,0.28913716740484197,0.3073279163475307
"2012-2013","36","FC Lorient","AS St. Etienne",3,1,3.81,3.4,1.95,0.24543283913598754,0.27502915209062134,0.4795380087733911
"2012-2013","36","Évian Thonon Gaillard","OGC Nice",4,0,2.54,3.1,2.81,0.36720567902067247,0.3008717499072607,0.33192257107206696
"2012-2013","36","Olympique Lyon","Paris St. Germain",0,1,3.56,3.25,2.05,0.26096237833179925,0.2858541744188324,0.45318344724936843
"2012-2013","37","Montpellier HSC","Lille OSC",0,0,4,3.6,1.85,0.23401264933239635,0.26001405481377377,0.5059732958538299
"2012-2013","37","Paris St. Germain","Stade Brest",3,1,1.12,8.01,19.25,0.8347196380323694,0.11671485575483817,0.0485655062127924
"2012-2013","37","Stade Reims","FC Lorient",1,0,2.1,3.2,3.6,0.44651162790697674,0.2930232558139535,0.26046511627906976
"2012-2013","37","FC Sochaux","Toulouse FC",1,2,2.46,3.05,3,0.38072650106104106,0.30707776806890524,0.31219573087005364
"2012-2013","37","Stade Rennes","AC Ajaccio",1,1,2.3,3.2,3.1,0.40639082343301924,0.29209340434248254,0.3015157722244981
"2012-2013","37","AS Nancy","SC Bastia",1,2,1.52,4.01,6.5,0.620001807793493,0.23501315407633647,0.14498503813017066
"2012-2013","37","AS St. Etienne","Olympique Marseille",2,0,1.85,3.46,4.16,0.5052052255831747,0.27012418130892296,0.22467059310790222
"2012-2013","37","ESTAC Troyes","Girondins Bordeaux",1,0,2.01,3.45,3.51,0.46398151660402087,0.27031966619538605,0.26569881720059313
"2012-2013","37","Évian Thonon Gaillard","Valenciennes FC",2,0,1.65,3.66,5.5,0.5711610486891385,0.2574906367041198,0.17134831460674158
"2012-2013","37","OGC Nice","Olympique Lyon",1,1,2.45,3.15,2.89,0.38087567725874943,0.2962366378679162,0.3228876848733343
"2012-2013","38","SC Bastia","FC Sochaux",0,0,2.92,2.55,2.9,0.31725942768887555,0.36329314856922224,0.31944742374190227
"2012-2013","38","Stade Brest","AS Nancy",1,2,2.8,3.15,2.53,0.33382202023163754,0.29673068465034447,0.3694472951180179
"2012-2013","38","Olympique Lyon","Stade Rennes",2,0,1.3,5,9.25,0.7140100347356233,0.1856426090312621,0.10034735623311464
"2012-2013","38","Toulouse FC","Montpellier HSC",2,0,2.28,3.21,3.1,0.4088701526021251,0.29041244483889256,0.3007174025589823
"2012-2013","38","Valenciennes FC","ESTAC Troyes",2,1,2.66,3.41,2.45,0.34894599888898636,0.2721983451743999,0.37885565593661374
"2012-2013","38","Girondins Bordeaux","Évian Thonon Gaillard",2,1,1.87,3.35,4.21,0.4994033434015446,0.2787714185554891,0.22182523804296642
"2012-2013","38","AC Ajaccio","OGC Nice",0,2,3.3,3.21,2.2,0.28344370860927154,0.2913907284768212,0.4251655629139073
"2012-2013","38","FC Lorient","Paris St. Germain",1,3,3.5,3.35,2.05,0.26651790045600077,0.27845153778985154,0.4550305617541477
"2012-2013","38","Lille OSC","AS St. Etienne",1,1,1.92,3.4,3.85,0.4846353202517586,0.27367641614216953,0.2416882636060718
"2012-2013","38","Olympique Marseille","Stade Reims",0,0,1.5,3.98,6.85,0.62662039165211,0.23616346419049372,0.13721614415739639
"2013-2014","1","Montpellier HSC","Paris St. Germain",1,1,4.75,3.4,1.8,0.19857235561323813,0.2774172615184945,0.5240103828682673
"2013-2014","1","FC Nantes","SC Bastia",0,0,1.81,3.3,4.49,0.5123993235789451,0.2810432653569366,0.20655741106411818
"2013-2014","1","Valenciennes FC","Toulouse FC",3,0,2.6,3.1,2.8,0.3613655287260616,0.30308076602830974,0.33555370524562866
"2013-2014","1","Stade Rennes","Stade Reims",2,1,1.75,3.4,4.8,0.5321160743397456,0.2738832735572221,0.1940006521030323
"2013-2014","1","Olympique Lyon","OGC Nice",4,0,1.71,3.5,5,0.5462775089745591,0.2668955829561417,0.18682690806929922
"2013-2014","1","Girondins Bordeaux","AS Monaco",0,2,3,3.1,2.4,0.3107769423558897,0.3007518796992481,0.3884711779448622
"2013-2014","1","Évian Thonon Gaillard","FC Sochaux",1,1,2.18,3.11,3.45,0.4286604635182159,0.3004758233021578,0.2708637131796263
"2013-2014","1","Lille OSC","FC Lorient",1,0,1.62,3.61,5.61,0.5755317788482032,0.25827187859670064,0.1661963425550961
"2013-2014","1","AC Ajaccio","AS St. Etienne",0,1,3.23,3.11,2.25,0.2878409563024726,0.2989473597610889,0.4132116839364384
"2013-2014","1","EA Guingamp","Olympique Marseille",1,3,3.3,3.11,2.27,0.28450815476934116,0.3018896819095903,0.4136021633210686
"2013-2014","2","FC Sochaux","Olympique Lyon",1,3,3.5,3.21,2.1,0.26616915422885573,0.29021558872305137,0.44361525704809285
"2013-2014","2","Olympique Marseille","Évian Thonon Gaillard",2,0,1.46,4,7.5,0.6411626415900833,0.23402436418038042,0.12481299422953622
"2013-2014","2","AS St. Etienne","EA Guingamp",1,0,1.5,3.83,7.12,0.6240954259794117,0.2444237960754876,0.1314807779451008
"2013-2014","2","Toulouse FC","Girondins Bordeaux",1,1,2.45,3,3.04,0.3813027845137553,0.31139727401956685,0.30729994146667783
"2013-2014","2","Stade Reims","Lille OSC",2,1,3.47,3.1,2.18,0.2694620328872869,0.30162363036093076,0.4289143367517823
"2013-2014","2","SC Bastia","Valenciennes FC",2,0,2.1,3.21,3.5,0.44361525704809285,0.29021558872305137,0.26616915422885573
"2013-2014","2","OGC Nice","Stade Rennes",2,1,2.26,3.1,3.25,0.4124703185130599,0.3007041676901662,0.28682551379677396
"2013-2014","2","AS Monaco","Montpellier HSC",4,1,1.53,3.76,6.76,0.6122775406376767,0.24914485031267164,0.1385776090496517
"2013-2014","2","FC Lorient","FC Nantes",2,1,2.1,3.15,3.68,0.44696356275303645,0.2979757085020243,0.2550607287449393
"2013-2014","2","Paris St. Germain","AC Ajaccio",1,1,1.18,6.5,16.88,0.7990771140003088,0.1450632299262099,0.0558596560734813
"2013-2014","3","AS Monaco","Toulouse FC",0,0,1.41,4.33,8.28,0.6684827296881555,0.2176814431548035,0.11383582715704098
"2013-2014","3","Valenciennes FC","Olympique Marseille",0,1,3.51,3.2,2.13,0.26703964457399426,0.2929091101420999,0.440051245283906
"2013-2014","3","Montpellier HSC","FC Sochaux",2,1,1.75,3.5,4.8,0.5363128491620112,0.2681564245810056,0.19553072625698326
"2013-2014","3","EA Guingamp","FC Lorient",2,0,2.38,3.1,3.01,0.39086324184846355,0.30008210180623973,0.3090546563452968
"2013-2014","3","Olympique Lyon","Stade Reims",0,1,1.58,3.78,6,0.5947698020580923,0.2486074833999434,0.1566227145419643
"2013-2014","3","Girondins Bordeaux","SC Bastia",1,0,1.6,3.65,5.73,0.5822117057554458,0.255216090194168,0.16257220405038628
"2013-2014","3","Évian Thonon Gaillard","Stade Rennes",1,2,2.3,3.14,3.17,0.40682884561936994,0.2979956512498569,0.29517550313077306
"2013-2014","3","Lille OSC","AS St. Etienne",1,0,2.01,3.16,3.93,0.46565203208135075,0.2961900583808591,0.23815790953779004
"2013-2014","3","AC Ajaccio","OGC Nice",0,0,2.62,3.05,2.86,0.3603473346772861,0.30954426782114414,0.3301083975015698
"2013-2014","3","FC Nantes","Paris St. Germain",1,2,6.95,3.79,1.52,0.13502307495786975,0.24760168099134425,0.617375244050786
"2013-2014","4","Évian Thonon Gaillard","Olympique Lyon",2,1,3,3.16,2.39,0.3120516973523287,0.2962516114104386,0.39169669123723266
"2013-2014","4","Paris St. Germain","EA Guingamp",2,0,1.18,6.5,16.25,0.7973503434739941,0.14474975466143278,0.05789990186457311
"2013-2014","4","FC Sochaux","AC Ajaccio",0,0,2.06,3.23,3.66,0.45441895507241914,0.28981518496878744,0.25576585995879325
"2013-2014","4","Stade Reims","FC Nantes",0,0,2.28,3.15,3.21,0.4108311697809632,0.29736351336526856,0.2918053168537682
"2013-2014","4","Stade Rennes","Lille OSC",0,0,3.05,3.1,2.41,0.30774617428377243,0.30278252631145347,0.38947129940477415
"2013-2014","4","SC Bastia","Toulouse FC",2,1,2.51,3.09,2.88,0.37260246442163975,0.30266413776644524,0.3247333978119152
"2013-2014","4","FC Lorient","Valenciennes FC",1,0,1.83,3.33,4.41,0.5090313523631258,0.27973795039775384,0.21123069723912025
"2013-2014","4","AS St. Etienne","Girondins Bordeaux",2,1,2.2,3.05,3.48,0.4248999199359488,0.30648518815052045,0.26861489191353083
"2013-2014","4","OGC Nice","Montpellier HSC",2,2,2.14,3.17,3.45,0.4356598534853983,0.2941047591352531,0.27023538737934855
"2013-2014","4","Olympique Marseille","AS Monaco",1,2,2.9,3.2,2.44,0.3231253103790763,0.2928323125310379,0.38404237708988576
"2013-2014","5","Girondins Bordeaux","Paris St. Germain",0,2,4.2,3.27,1.91,0.22304717213597744,0.286482606413182,0.49047022145084046
"2013-2014","5","Toulouse FC","Olympique Marseille",1,1,2.85,3.01,2.6,0.32862331772659514,0.3111549686115602,0.3602217136618447
"2013-2014","5","Valenciennes FC","AS St. Etienne",1,3,3.3,3.1,2.25,0.28319123020706455,0.3014616321559074,0.41534713763702796
"2013-2014","5","FC Nantes","FC Sochaux",1,0,1.8,3.36,4.75,0.5222854898880817,0.2797957981543295,0.1979187119575888
"2013-2014","5","Montpellier HSC","Stade Reims",0,0,1.8,3.31,4.76,0.5203027581105358,0.2829440980661524,0.19675314382331188
"2013-2014","5","EA Guingamp","SC Bastia",1,1,1.95,3.26,4,0.47946464683604817,0.2867963378313785,0.23373901533257346
"2013-2014","5","AC Ajaccio","Évian Thonon Gaillard",2,3,2.45,3.1,2.91,0.37990356067465414,0.3002463624686783,0.3198500768566676
"2013-2014","5","AS Monaco","FC Lorient",1,0,1.33,4.8,9.5,0.705674801528962,0.19553072625698326,0.09879447221405468
"2013-2014","5","Lille OSC","OGC Nice",0,2,1.7,3.46,5.3,0.5518507372855853,0.2711405356605477,0.177008727053867
"2013-2014","5","Olympique Lyon","Stade Rennes",0,0,1.88,3.3,4.2,0.4957081545064378,0.28240343347639485,0.22188841201716739
"2013-2014","6","AS St. Etienne","Toulouse FC",1,2,1.78,3.4,4.8,0.5278820028464226,0.2763617544313624,0.19575624272221503
"2013-2014","6","SC Bastia","Olympique Marseille",0,0,3.25,3.2,2.25,0.28901154039136984,0.29352734570998495,0.41746111389864526
"2013-2014","6","FC Sochaux","Lille OSC",0,2,3.8,3.2,2.03,0.24634053849070914,0.2925293894577171,0.4611300720515738
"2013-2014","6","Stade Rennes","AC Ajaccio",2,0,1.65,3.6,5.51,0.5688965368896537,0.2607442460744246,0.1703592170359217
"2013-2014","6","Stade Reims","EA Guingamp",1,1,2.11,3.15,3.5,0.44000558737253803,0.29473390138287464,0.2652605112445872
